customer_id,Recency,Frequency,Monetary,Cluster,Segment
C04469,275,4,460.03,1,At-Risk
C04470,47,13,903.79,3,New/Occasional
C04471,43,30,3027.09,0,Loyal Mid-Tier
C04472,2,15,2328.2,3,New/Occasional
C04473,163,38,4029.28,0,Loyal Mid-Tier
C04474,15,36,6939.38,0,Loyal Mid-Tier
C04475,113,10,900.53,1,At-Risk
C04476,0,7,474.71,3,New/Occasional
C04477,21,23,1495.03,3,New/Occasional
C04478,30,42,2610.0,0,Loyal Mid-Tier
C04479,247,8,325.79,1,At-Risk
C04480,50,4,531.58,3,New/Occasional
C04481,4,21,1121.49,3,New/Occasional
C04482,120,19,3078.32,1,At-Risk
C04483,92,29,1452.8,0,Loyal Mid-Tier
C04484,24,11,767.68,3,New/Occasional
C04485,205,32,2187.28,1,At-Risk
C04486,2,3,531.23,3,New/Occasional
C04487,22,11,338.88,3,New/Occasional
C04488,4,10,542.11,3,New/Occasional
C04489,30,43,4972.68,0,Loyal Mid-Tier
C04490,1,34,9072.05,2,VIP
C04491,58,1,40.86,3,New/Occasional
C04492,43,2,132.97,3,New/Occasional
C04493,60,3,178.38,3,New/Occasional
C04494,6,24,1949.02,0,Loyal Mid-Tier
C04495,43,20,1244.45,3,New/Occasional
C04496,125,5,203.5,1,At-Risk
C04497,48,22,2124.32,0,Loyal Mid-Tier
C04498,126,11,1382.98,1,At-Risk
C04499,85,9,900.13,3,New/Occasional
C04500,32,5,193.77,3,New/Occasional
C04501,80,18,860.0,3,New/Occasional
C04502,34,39,8165.09,2,VIP
C04503,54,29,6050.2,0,Loyal Mid-Tier
C04504,81,19,1717.63,3,New/Occasional
C04505,42,20,748.03,3,New/Occasional
C04506,92,28,2792.82,0,Loyal Mid-Tier
C04507,134,55,2892.05,0,Loyal Mid-Tier
C04508,31,10,848.92,3,New/Occasional
C04509,36,34,1022.46,0,Loyal Mid-Tier
C04510,9,5,1155.42,3,New/Occasional
C04511,24,10,496.75,3,New/Occasional
C04512,179,3,167.89,1,At-Risk
C04513,17,9,548.89,3,New/Occasional
C04514,0,5,673.97,3,New/Occasional
C04515,28,6,468.32,3,New/Occasional
C04516,26,54,3304.04,0,Loyal Mid-Tier
C04517,333,8,251.22,1,At-Risk
C04518,123,14,1357.32,1,At-Risk
C04519,49,3,161.47,3,New/Occasional
C04520,239,3,252.9,1,At-Risk
C04521,10,38,4272.39,0,Loyal Mid-Tier
C04522,31,21,389.18,3,New/Occasional
C04523,17,21,1644.99,3,New/Occasional
C04524,7,21,630.66,3,New/Occasional
C04525,5,23,908.34,3,New/Occasional
C04526,5,7,317.2,3,New/Occasional
C04527,95,2,147.23,3,New/Occasional
C04528,80,2,255.85,3,New/Occasional
C04529,58,12,1174.55,3,New/Occasional
C04530,45,1,99.91,3,New/Occasional
C04531,64,43,1603.87,0,Loyal Mid-Tier
C04532,2,17,1921.64,3,New/Occasional
C04533,51,5,428.99,3,New/Occasional
C04534,197,25,6541.22,1,At-Risk
C04535,125,46,1736.39,0,Loyal Mid-Tier
C04536,30,19,1392.54,3,New/Occasional
C04537,72,31,4495.67,0,Loyal Mid-Tier
C04538,0,9,996.23,3,New/Occasional
C04539,77,5,387.11,3,New/Occasional
C04540,126,6,764.12,1,At-Risk
C04541,19,4,494.34,3,New/Occasional
C04542,25,30,5385.99,0,Loyal Mid-Tier
C04543,21,24,5740.44,0,Loyal Mid-Tier
C04544,2,2,120.01,3,New/Occasional
C04545,10,12,715.51,3,New/Occasional
C04546,182,20,1434.07,1,At-Risk
C04547,18,48,1595.05,0,Loyal Mid-Tier
C04548,34,19,1497.49,3,New/Occasional
C04549,64,8,407.07,3,New/Occasional
C04550,136,12,784.47,1,At-Risk
C04551,84,2,58.67,3,New/Occasional
C04552,24,2,143.99,3,New/Occasional
C04553,9,1,81.96,3,New/Occasional
C04554,21,4,127.03,3,New/Occasional
C04555,39,7,690.2,3,New/Occasional
C04556,215,18,1213.27,1,At-Risk
C04557,2,47,2817.04,0,Loyal Mid-Tier
C04558,30,17,1476.0,3,New/Occasional
C04559,10,19,1006.59,3,New/Occasional
C04560,41,1,261.5,3,New/Occasional
C04561,17,9,470.08,3,New/Occasional
C04562,30,6,279.67,3,New/Occasional
C04563,22,26,1127.26,0,Loyal Mid-Tier
C04564,12,6,385.66,3,New/Occasional
C04565,42,1,34.55,3,New/Occasional
C04566,77,6,120.33,3,New/Occasional
C04567,58,1,305.13,3,New/Occasional
C04568,77,14,1944.45,3,New/Occasional
C04569,99,6,188.81,3,New/Occasional
C04570,126,21,2683.18,1,At-Risk
C04571,70,16,2724.58,3,New/Occasional
C04572,111,6,623.63,1,At-Risk
C04573,96,67,1900.06,0,Loyal Mid-Tier
C04574,32,32,1194.78,0,Loyal Mid-Tier
C04575,64,17,2312.14,3,New/Occasional
C04576,6,24,8334.81,2,VIP
C04577,44,23,1411.27,3,New/Occasional
C04578,21,9,96.57,3,New/Occasional
C04579,3,1,78.54,3,New/Occasional
C04580,55,5,174.16,3,New/Occasional
C04581,0,4,99.99,3,New/Occasional
C04582,8,10,68.4,3,New/Occasional
C04583,94,12,1198.09,3,New/Occasional
C04584,87,17,1589.63,3,New/Occasional
C04585,333,21,2065.46,1,At-Risk
C04586,23,9,943.31,3,New/Occasional
C04587,52,6,1513.43,3,New/Occasional
C04588,29,24,3338.02,0,Loyal Mid-Tier
C04589,74,34,6286.34,0,Loyal Mid-Tier
C04590,10,2,102.63,3,New/Occasional
C04591,26,21,3580.3,0,Loyal Mid-Tier
C04592,0,17,1067.12,3,New/Occasional
C04593,40,7,813.55,3,New/Occasional
C04594,45,10,1286.85,3,New/Occasional
C04595,95,13,669.11,3,New/Occasional
C04596,108,1,69.65,1,At-Risk
C04597,27,12,2220.12,3,New/Occasional
C04598,26,11,483.55,3,New/Occasional
C04599,20,11,389.2,3,New/Occasional
C04600,21,43,2365.72,0,Loyal Mid-Tier
C04601,2,6,213.51,3,New/Occasional
C04602,167,11,762.44,1,At-Risk
C04603,75,4,281.05,3,New/Occasional
C04604,55,10,369.35,3,New/Occasional
C04605,2,21,588.85,3,New/Occasional
C04606,4,17,224.18,3,New/Occasional
C04607,48,6,385.04,3,New/Occasional
C04608,97,14,2851.06,1,At-Risk
C04609,42,3,315.01,3,New/Occasional
C04610,114,7,2234.43,1,At-Risk
C04611,70,19,991.77,3,New/Occasional
C04612,119,6,798.25,1,At-Risk
C04613,63,10,418.4,3,New/Occasional
C04614,145,8,330.93,1,At-Risk
C04615,24,3,249.24,3,New/Occasional
C04616,90,10,308.62,3,New/Occasional
C04617,176,8,523.94,1,At-Risk
C04618,84,16,689.63,3,New/Occasional
C04619,15,28,3769.83,0,Loyal Mid-Tier
C04620,7,5,558.5,3,New/Occasional
C04621,64,3,455.92,3,New/Occasional
C04622,115,1,177.5,1,At-Risk
C04623,32,44,6908.4,0,Loyal Mid-Tier
C04624,14,20,1574.5,3,New/Occasional
C04625,48,10,676.25,3,New/Occasional
C04626,3,5,1127.25,3,New/Occasional
C04627,19,37,1621.45,0,Loyal Mid-Tier
C04628,56,5,500.69,3,New/Occasional
C04629,9,21,838.0,3,New/Occasional
C04630,39,16,998.7,3,New/Occasional
C04631,4,5,1218.15,3,New/Occasional
C04632,222,18,1081.38,1,At-Risk
C04633,54,3,141.98,3,New/Occasional
C04634,195,43,4748.97,0,Loyal Mid-Tier
C04635,249,6,351.64,1,At-Risk
C04636,25,15,714.06,3,New/Occasional
C04637,1,13,944.52,3,New/Occasional
C04638,4,3,253.28,3,New/Occasional
C04639,82,10,2870.15,3,New/Occasional
C04640,68,5,561.94,3,New/Occasional
C04641,123,20,2775.68,1,At-Risk
C04642,153,14,958.24,1,At-Risk
C04643,10,13,583.26,3,New/Occasional
C04644,59,18,1653.75,3,New/Occasional
C04645,61,1,178.64,3,New/Occasional
C04646,90,16,2381.41,3,New/Occasional
C04647,36,23,1983.56,0,Loyal Mid-Tier
C04648,4,8,350.84,3,New/Occasional
C04649,120,15,348.25,1,At-Risk
C04650,88,2,170.94,3,New/Occasional
C04651,1,14,1757.19,3,New/Occasional
C04652,70,23,1649.13,0,Loyal Mid-Tier
C04653,101,7,463.6,3,New/Occasional
C04654,81,17,1601.01,3,New/Occasional
C04655,105,22,2982.18,0,Loyal Mid-Tier
C04656,77,59,6390.24,0,Loyal Mid-Tier
C04657,55,12,1251.21,3,New/Occasional
C04658,33,4,374.9,3,New/Occasional
C04659,9,15,829.63,3,New/Occasional
C04660,93,25,4580.68,0,Loyal Mid-Tier
C04661,136,4,324.86,1,At-Risk
C04662,57,5,568.92,3,New/Occasional
C04663,19,9,1281.29,3,New/Occasional
C04664,5,8,1370.7,3,New/Occasional
C04665,90,15,926.75,3,New/Occasional
C04666,67,6,1298.27,3,New/Occasional
C04667,10,7,200.69,3,New/Occasional
C04668,38,2,59.72,3,New/Occasional
C04669,25,9,572.07,3,New/Occasional
C04670,31,76,7726.36,2,VIP
C04671,30,6,173.58,3,New/Occasional
C04672,29,14,4000.88,3,New/Occasional
C04673,51,1,133.16,3,New/Occasional
C04674,50,21,635.56,3,New/Occasional
C04675,30,3,389.53,3,New/Occasional
C04676,91,2,76.01,3,New/Occasional
C04677,28,15,2465.26,3,New/Occasional
C04678,113,5,680.24,1,At-Risk
C04679,48,23,1955.09,0,Loyal Mid-Tier
C04680,31,26,2159.18,0,Loyal Mid-Tier
C04681,230,17,876.51,1,At-Risk
C04682,8,23,3358.15,0,Loyal Mid-Tier
C04683,99,3,162.3,3,New/Occasional
C04684,58,43,939.0,0,Loyal Mid-Tier
C04685,5,17,464.52,3,New/Occasional
C04686,340,4,327.6,1,At-Risk
C04687,7,7,648.31,3,New/Occasional
C04688,87,46,2607.11,0,Loyal Mid-Tier
C04689,31,30,2868.94,0,Loyal Mid-Tier
C04690,42,6,335.02,3,New/Occasional
C04691,51,52,1777.01,0,Loyal Mid-Tier
C04692,1,2,103.16,3,New/Occasional
C04693,36,6,157.07,3,New/Occasional
C04694,23,2,238.95,3,New/Occasional
C04695,81,3,309.24,3,New/Occasional
C04696,5,5,198.35,3,New/Occasional
C04697,50,2,918.91,3,New/Occasional
C04698,84,16,1825.48,3,New/Occasional
C04699,0,7,915.23,3,New/Occasional
C04700,126,4,428.03,1,At-Risk
C04701,75,13,3362.84,3,New/Occasional
C04702,26,17,2888.18,3,New/Occasional
C04703,112,4,103.66,1,At-Risk
C04704,59,8,788.98,3,New/Occasional
C04705,270,5,246.12,1,At-Risk
C04706,15,7,471.47,3,New/Occasional
C04707,187,6,331.01,1,At-Risk
C04708,145,13,1335.81,1,At-Risk
C04709,7,16,894.89,3,New/Occasional
C04710,29,1,100.63,3,New/Occasional
C04711,91,5,584.59,3,New/Occasional
C04712,164,62,6486.52,2,VIP
C04713,76,10,115.69,3,New/Occasional
C04714,31,21,3999.66,0,Loyal Mid-Tier
C04715,292,4,224.69,1,At-Risk
C04716,24,17,1945.22,3,New/Occasional
C04717,187,16,931.37,1,At-Risk
C04718,12,14,1149.27,3,New/Occasional
C04719,337,34,630.8,1,At-Risk
C04720,53,4,1445.03,3,New/Occasional
C04721,11,28,2110.76,0,Loyal Mid-Tier
C04722,60,1,48.91,3,New/Occasional
C04723,51,37,1722.11,0,Loyal Mid-Tier
C04724,12,7,680.46,3,New/Occasional
C04725,34,6,213.51,3,New/Occasional
C04726,111,18,967.65,1,At-Risk
C04727,66,3,107.67,3,New/Occasional
C04728,36,3,232.13,3,New/Occasional
C04729,10,16,993.32,3,New/Occasional
C04730,0,26,3773.45,0,Loyal Mid-Tier
C04731,81,4,150.97,3,New/Occasional
C04732,38,1,40.62,3,New/Occasional
C04733,20,11,856.4,3,New/Occasional
C04734,26,21,1104.21,3,New/Occasional
C04735,102,27,3478.74,0,Loyal Mid-Tier
C04736,46,42,3501.25,0,Loyal Mid-Tier
C04737,125,21,1784.28,1,At-Risk
C04738,85,18,778.18,3,New/Occasional
C04739,13,14,1729.1,3,New/Occasional
C04740,61,24,997.46,3,New/Occasional
C04741,126,14,421.16,1,At-Risk
C04742,80,28,3687.5,0,Loyal Mid-Tier
C04743,11,25,2053.42,0,Loyal Mid-Tier
C04744,385,45,5141.76,1,At-Risk
C04745,14,6,1052.74,3,New/Occasional
C04746,0,1,150.28,3,New/Occasional
C04747,64,32,2669.99,0,Loyal Mid-Tier
C04748,66,1,30.11,3,New/Occasional
C04749,51,9,431.2,3,New/Occasional
C04750,7,6,364.5,3,New/Occasional
C04751,39,8,738.3,3,New/Occasional
C04752,97,6,654.08,3,New/Occasional
C04753,33,7,648.61,3,New/Occasional
C04754,61,22,1947.64,3,New/Occasional
C04755,162,60,3773.24,0,Loyal Mid-Tier
C04756,38,6,1076.94,3,New/Occasional
C04757,5,2,187.47,3,New/Occasional
C04758,97,10,1216.42,3,New/Occasional
C04759,54,14,465.44,3,New/Occasional
C04760,24,1,41.5,3,New/Occasional
C04761,13,6,346.27,3,New/Occasional
C04762,56,1,51.09,3,New/Occasional
C04763,9,6,187.24,3,New/Occasional
C04764,107,37,780.63,0,Loyal Mid-Tier
C04765,4,3,53.92,3,New/Occasional
C04766,119,27,730.94,1,At-Risk
C04767,57,10,315.83,3,New/Occasional
C04768,73,19,2121.13,3,New/Occasional
C04769,15,3,104.55,3,New/Occasional
C04770,38,18,2319.68,3,New/Occasional
C04771,40,13,1717.88,3,New/Occasional
C04772,101,14,3927.36,1,At-Risk
C04773,231,12,698.96,1,At-Risk
C04774,10,6,282.12,3,New/Occasional
C04775,306,17,2287.19,1,At-Risk
C04776,70,11,779.34,3,New/Occasional
C04777,2,31,7645.65,0,Loyal Mid-Tier
C04778,64,9,5523.7,0,Loyal Mid-Tier
C04779,51,3,76.21,3,New/Occasional
C04780,16,3,177.03,3,New/Occasional
C04781,38,6,175.28,3,New/Occasional
C04782,20,23,1317.42,3,New/Occasional
C04783,97,21,1153.09,1,At-Risk
C04784,2,62,2730.86,0,Loyal Mid-Tier
C04785,16,16,982.21,3,New/Occasional
C04786,12,27,1531.21,0,Loyal Mid-Tier
C04787,31,29,1962.58,0,Loyal Mid-Tier
C04788,154,17,1245.94,1,At-Risk
C04789,110,15,2159.0,1,At-Risk
C04790,18,24,1272.58,3,New/Occasional
C04791,23,1,188.04,3,New/Occasional
C04792,71,15,1981.36,3,New/Occasional
C04793,82,13,1283.6,3,New/Occasional
C04794,47,2,89.01,3,New/Occasional
C04795,184,12,882.78,1,At-Risk
C04796,58,11,591.03,3,New/Occasional
C04797,23,18,2954.63,3,New/Occasional
C04798,42,8,415.51,3,New/Occasional
C04799,18,9,590.16,3,New/Occasional
C04800,5,20,458.7,3,New/Occasional
C04801,248,10,1431.7,1,At-Risk
C04802,146,34,2696.65,1,At-Risk
C04803,274,42,3207.04,1,At-Risk
C04804,47,6,150.15,3,New/Occasional
C04805,2,4,164.04,3,New/Occasional
C04806,111,10,890.61,1,At-Risk
C04807,14,35,1902.66,0,Loyal Mid-Tier
C04808,26,39,7021.59,0,Loyal Mid-Tier
C04809,3,7,181.66,3,New/Occasional
C04810,29,34,2101.06,0,Loyal Mid-Tier
C04811,27,7,250.83,3,New/Occasional
C04812,115,7,296.28,1,At-Risk
C04813,49,3,243.45,3,New/Occasional
C04814,28,17,3585.2,0,Loyal Mid-Tier
C04815,65,4,91.72,3,New/Occasional
C04816,55,6,308.83,3,New/Occasional
C04817,149,20,2046.68,1,At-Risk
C04818,5,26,985.45,3,New/Occasional
C04819,43,15,3781.71,3,New/Occasional
C04820,30,12,1496.34,3,New/Occasional
C04821,93,2,255.78,3,New/Occasional
C04822,477,4,102.88,1,At-Risk
C04823,34,22,3613.41,0,Loyal Mid-Tier
C04824,38,32,1456.1,0,Loyal Mid-Tier
C04825,60,5,169.18,3,New/Occasional
C04826,0,55,3182.77,0,Loyal Mid-Tier
C04827,234,5,195.44,1,At-Risk
C04828,45,32,2595.61,0,Loyal Mid-Tier
C04829,10,6,257.15,3,New/Occasional
C04830,16,8,712.43,3,New/Occasional
C04831,100,15,1170.62,1,At-Risk
C04832,24,11,295.97,3,New/Occasional
C04833,15,12,1920.82,3,New/Occasional
C04834,32,2,99.93,3,New/Occasional
C04835,10,25,4574.93,0,Loyal Mid-Tier
C04836,90,19,896.49,3,New/Occasional
C04837,57,3,125.27,3,New/Occasional
C04838,116,9,432.74,1,At-Risk
C04839,32,4,346.76,3,New/Occasional
C04840,25,4,124.47,3,New/Occasional
C04841,70,15,834.35,3,New/Occasional
C04842,216,42,2883.38,1,At-Risk
C04843,26,7,675.94,3,New/Occasional
C04844,30,12,740.76,3,New/Occasional
C04845,164,12,442.05,1,At-Risk
C04846,110,11,714.56,1,At-Risk
C04847,81,6,555.84,3,New/Occasional
C04848,9,52,1657.34,0,Loyal Mid-Tier
C04849,17,3,243.2,3,New/Occasional
C04850,23,10,1901.47,3,New/Occasional
C04851,39,18,1326.92,3,New/Occasional
C04852,36,1,89.2,3,New/Occasional
C04853,86,19,1822.22,3,New/Occasional
C04854,54,38,877.39,0,Loyal Mid-Tier
C04855,39,13,2026.12,3,New/Occasional
C04856,70,23,784.99,3,New/Occasional
C04857,133,48,3888.4,0,Loyal Mid-Tier
C04858,58,7,529.03,3,New/Occasional
C04859,32,14,282.36,3,New/Occasional
C04860,12,11,502.49,3,New/Occasional
C04861,74,3,106.79,3,New/Occasional
C04862,24,21,746.59,3,New/Occasional
C04863,91,10,2270.16,3,New/Occasional
C04864,11,27,5798.14,0,Loyal Mid-Tier
C04865,27,6,602.84,3,New/Occasional
C04866,90,17,3021.81,3,New/Occasional
C04867,17,7,689.45,3,New/Occasional
C04868,70,12,4504.48,3,New/Occasional
C04869,69,6,306.02,3,New/Occasional
C04870,24,6,379.27,3,New/Occasional
C04871,30,3,732.61,3,New/Occasional
C04872,64,5,301.44,3,New/Occasional
C04873,65,15,812.77,3,New/Occasional
C04874,22,13,1181.98,3,New/Occasional
C04875,18,37,1452.91,0,Loyal Mid-Tier
C04876,18,57,2511.98,0,Loyal Mid-Tier
C04877,146,1,29.63,1,At-Risk
C04878,46,10,814.2,3,New/Occasional
C04879,5,17,1466.26,3,New/Occasional
C04880,35,32,1274.38,0,Loyal Mid-Tier
C04881,31,2,146.95,3,New/Occasional
C04882,40,13,613.99,3,New/Occasional
C04883,15,65,4628.56,0,Loyal Mid-Tier
C04884,84,11,2576.11,3,New/Occasional
C04885,50,18,709.15,3,New/Occasional
C04886,64,9,740.5,3,New/Occasional
C04887,9,53,1327.34,0,Loyal Mid-Tier
C04888,82,12,3510.79,3,New/Occasional
C04889,59,7,555.42,3,New/Occasional
C04890,4,4,79.82,3,New/Occasional
C04891,105,3,238.22,3,New/Occasional
C04892,77,19,3413.31,0,Loyal Mid-Tier
C04893,213,18,773.1,1,At-Risk
C04894,63,5,342.84,3,New/Occasional
C04895,40,9,762.0,3,New/Occasional
C04896,102,2,60.21,3,New/Occasional
C04897,80,17,884.48,3,New/Occasional
C04898,44,3,326.24,3,New/Occasional
C04899,43,19,859.44,3,New/Occasional
C04900,13,2,148.96,3,New/Occasional
C04901,51,35,22774.9,2,VIP
C04902,68,26,1475.72,0,Loyal Mid-Tier
C04903,36,23,2831.47,0,Loyal Mid-Tier
C04904,20,15,1793.05,3,New/Occasional
C04905,107,2,59.4,1,At-Risk
C04906,27,4,165.04,3,New/Occasional
C04907,176,18,1156.93,1,At-Risk
C04908,4,3,287.29,3,New/Occasional
C04909,30,18,2007.39,3,New/Occasional
C04910,71,3,29.16,3,New/Occasional
C04911,18,19,1328.06,3,New/Occasional
C04912,96,9,819.37,3,New/Occasional
C04913,76,35,1115.53,0,Loyal Mid-Tier
C04914,14,12,919.81,3,New/Occasional
C04915,68,17,893.46,3,New/Occasional
C04916,16,21,2915.89,0,Loyal Mid-Tier
C04917,81,10,677.13,3,New/Occasional
C04918,88,38,8878.64,2,VIP
C04919,0,9,726.24,3,New/Occasional
C04920,42,8,477.31,3,New/Occasional
C04921,21,13,928.84,3,New/Occasional
C04922,223,32,1008.77,1,At-Risk
C04923,218,24,1291.93,1,At-Risk
C04924,57,19,4856.62,0,Loyal Mid-Tier
C04925,22,58,5584.8,0,Loyal Mid-Tier
C04926,7,8,311.51,3,New/Occasional
C04927,14,29,644.3,0,Loyal Mid-Tier
C04928,3,59,3117.47,0,Loyal Mid-Tier
C04929,23,15,587.47,3,New/Occasional
C04930,60,11,1277.41,3,New/Occasional
C04931,22,6,216.78,3,New/Occasional
C04932,123,14,887.45,1,At-Risk
C04933,19,10,658.64,3,New/Occasional
C04934,26,25,5525.47,0,Loyal Mid-Tier
C04935,15,2,494.98,3,New/Occasional
C04936,16,2,131.87,3,New/Occasional
C04937,7,34,2183.33,0,Loyal Mid-Tier
C04938,46,10,229.63,3,New/Occasional
C04939,8,18,485.94,3,New/Occasional
C04940,1,10,1477.48,3,New/Occasional
C04941,34,8,186.35,3,New/Occasional
C04942,157,2,73.34,1,At-Risk
C04943,123,12,1492.61,1,At-Risk
C04944,158,17,815.94,1,At-Risk
C04945,43,1,67.01,3,New/Occasional
C04946,8,2,88.25,3,New/Occasional
C04947,66,42,5657.71,0,Loyal Mid-Tier
C04948,2,16,347.4,3,New/Occasional
C04949,25,42,1311.64,0,Loyal Mid-Tier
C04950,27,3,298.87,3,New/Occasional
C04951,150,8,497.1,1,At-Risk
C04952,59,45,1645.49,0,Loyal Mid-Tier
C04953,2,42,1351.93,0,Loyal Mid-Tier
C04954,2,11,2053.99,3,New/Occasional
C04955,20,29,2454.02,0,Loyal Mid-Tier
C04956,54,7,623.77,3,New/Occasional
C04957,265,3,189.38,1,At-Risk
C04958,4,28,5908.95,0,Loyal Mid-Tier
C04959,25,4,698.64,3,New/Occasional
C04960,8,34,1843.03,0,Loyal Mid-Tier
C04961,21,49,10553.35,2,VIP
C04962,32,2,192.87,3,New/Occasional
C04963,58,1,76.34,3,New/Occasional
C04964,4,9,1062.88,3,New/Occasional
C04965,17,9,1217.14,3,New/Occasional
C04966,10,18,1139.36,3,New/Occasional
C04967,13,31,1507.37,0,Loyal Mid-Tier
C04968,8,6,313.04,3,New/Occasional
C04969,13,1,68.93,3,New/Occasional
C04970,1,12,2133.08,3,New/Occasional
C04971,19,7,126.61,3,New/Occasional
C04972,115,11,1107.49,1,At-Risk
C04973,44,6,2396.85,3,New/Occasional
C04974,16,8,748.67,3,New/Occasional
C04975,143,3,70.53,1,At-Risk
C04976,58,15,1174.75,3,New/Occasional
C04977,4,6,355.72,3,New/Occasional
C04978,10,7,970.48,3,New/Occasional
C04979,8,5,207.06,3,New/Occasional
C04980,23,14,477.76,3,New/Occasional
C04981,194,43,2548.35,1,At-Risk
C04982,19,1,64.28,3,New/Occasional
C04983,35,32,6851.59,0,Loyal Mid-Tier
C04984,32,37,1168.98,0,Loyal Mid-Tier
C04985,275,11,423.01,1,At-Risk
C04986,80,14,3570.31,3,New/Occasional
C04987,70,30,7232.79,0,Loyal Mid-Tier
C04988,139,55,29317.45,2,VIP
C04989,70,36,1061.64,0,Loyal Mid-Tier
C04990,42,5,196.15,3,New/Occasional
C04991,30,5,249.81,3,New/Occasional
C04992,25,18,2426.23,3,New/Occasional
C04993,89,17,938.51,3,New/Occasional
C04994,11,3,270.48,3,New/Occasional
C04995,81,27,3106.1,0,Loyal Mid-Tier
C04996,200,8,1296.93,1,At-Risk
C04997,14,8,725.29,3,New/Occasional
C04998,71,50,2256.59,0,Loyal Mid-Tier
C04999,83,33,3734.94,0,Loyal Mid-Tier
C05000,31,14,2778.52,3,New/Occasional
C05001,33,7,1129.69,3,New/Occasional
C05002,2,38,1159.8,0,Loyal Mid-Tier
C05003,3,4,228.16,3,New/Occasional
C05004,1,12,1007.83,3,New/Occasional
C05005,93,5,589.15,3,New/Occasional
C05006,47,43,7580.11,2,VIP
C05007,93,5,636.57,3,New/Occasional
C05008,33,42,2781.18,0,Loyal Mid-Tier
C05009,1,3,156.34,3,New/Occasional
C05010,105,76,9669.29,2,VIP
C05011,23,17,911.78,3,New/Occasional
C05012,67,1,59.6,3,New/Occasional
C05013,2,23,2961.37,0,Loyal Mid-Tier
C05014,38,24,1784.11,0,Loyal Mid-Tier
C05015,9,6,1196.76,3,New/Occasional
C05016,88,40,3551.54,0,Loyal Mid-Tier
C05017,66,31,2016.51,0,Loyal Mid-Tier
C05018,174,18,2362.56,1,At-Risk
C05019,5,20,1460.53,3,New/Occasional
C05020,27,23,767.39,3,New/Occasional
C05021,8,3,157.82,3,New/Occasional
C05022,17,26,971.17,3,New/Occasional
C05023,145,22,1565.5,1,At-Risk
C05024,33,12,1613.93,3,New/Occasional
C05025,182,18,1466.0,1,At-Risk
C05026,129,6,525.01,1,At-Risk
C05027,116,14,1722.53,1,At-Risk
C05028,4,10,341.65,3,New/Occasional
C05029,2,5,1667.22,3,New/Occasional
C05030,76,16,3559.01,0,Loyal Mid-Tier
C05031,56,1,86.76,3,New/Occasional
C05032,33,36,5747.79,0,Loyal Mid-Tier
C05033,40,1,48.59,3,New/Occasional
C05034,61,12,496.25,3,New/Occasional
C05035,34,37,4902.57,0,Loyal Mid-Tier
C05036,49,37,1173.68,0,Loyal Mid-Tier
C05037,327,12,1982.22,1,At-Risk
C05038,25,28,1782.42,0,Loyal Mid-Tier
C05039,3,30,2752.21,0,Loyal Mid-Tier
C05040,27,37,2839.51,0,Loyal Mid-Tier
C05041,19,19,2887.84,3,New/Occasional
C05042,10,22,4607.31,0,Loyal Mid-Tier
C05043,110,32,1565.68,0,Loyal Mid-Tier
C05044,19,10,1290.58,3,New/Occasional
C05045,25,4,482.61,3,New/Occasional
C05046,15,31,592.38,0,Loyal Mid-Tier
C05047,2,37,9564.79,2,VIP
C05048,109,18,1048.02,1,At-Risk
C05049,72,24,2802.01,0,Loyal Mid-Tier
C05050,10,11,1234.48,3,New/Occasional
C05051,25,2,53.44,3,New/Occasional
C05052,26,48,5994.85,0,Loyal Mid-Tier
C05053,1,4,533.84,3,New/Occasional
C05054,64,64,4551.48,0,Loyal Mid-Tier
C05055,15,38,2251.92,0,Loyal Mid-Tier
C05056,56,17,7070.78,0,Loyal Mid-Tier
C05057,18,24,1622.24,3,New/Occasional
C05058,1,1,77.0,3,New/Occasional
C05059,11,4,1006.69,3,New/Occasional
C05060,92,5,632.18,3,New/Occasional
C05061,16,19,2772.52,3,New/Occasional
C05062,41,11,1179.29,3,New/Occasional
C05063,82,5,362.16,3,New/Occasional
C05064,39,6,497.2,3,New/Occasional
C05065,194,29,3084.36,1,At-Risk
C05066,105,8,176.4,1,At-Risk
C05067,4,1,20.09,3,New/Occasional
C05068,193,7,113.07,1,At-Risk
C05069,68,13,922.67,3,New/Occasional
C05070,30,2,357.19,3,New/Occasional
C05071,40,5,612.54,3,New/Occasional
C05072,50,5,287.15,3,New/Occasional
C05073,38,16,919.02,3,New/Occasional
C05074,17,19,791.93,3,New/Occasional
C05075,80,73,2667.72,0,Loyal Mid-Tier
C05076,224,7,204.85,1,At-Risk
C05077,6,7,539.3,3,New/Occasional
C05078,94,39,5542.24,0,Loyal Mid-Tier
C05079,103,13,1115.47,1,At-Risk
C05080,24,7,676.31,3,New/Occasional
C05081,6,32,4828.09,0,Loyal Mid-Tier
C05082,29,5,193.57,3,New/Occasional
C05083,117,11,814.59,1,At-Risk
C05084,0,23,353.59,3,New/Occasional
C05085,23,14,2047.92,3,New/Occasional
C05086,147,33,3183.93,0,Loyal Mid-Tier
C05087,187,7,540.24,1,At-Risk
C05088,6,1,185.49,3,New/Occasional
C05089,56,37,2774.16,0,Loyal Mid-Tier
C05090,26,47,999.03,0,Loyal Mid-Tier
C05091,28,4,640.35,3,New/Occasional
C05092,97,72,7455.03,2,VIP
C05093,34,19,4998.34,0,Loyal Mid-Tier
C05094,27,8,544.72,3,New/Occasional
C05095,101,2,127.96,3,New/Occasional
